Unnamed: 0,artists,album_name,track_name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clusters,mood_index,Cluster,Mood,Normalized mood_index
72264,Beartooth,Riptide,Riptide,65,0.477,0.934,-2.884,0.0803,0.0015,0.0,0.243,0.55,128.037,0,1.5904000000000003,1,sad,0.35691442296756254
30912,David Guetta;Bebe Rexha,I'm Good (Blue),I'm Good (Blue) - Extended,70,0.703,0.637,-4.435,0.0412,0.00108,0.01,0.0713,0.485,128.008,1,1.59016,0,sad,0.35668309722042835
102430,Ashley Kutcher,One Eighty,Love You From a Distance,70,0.333,0.538,-8.653,0.0325,0.557,0.0,0.0977,0.63,149.377,2,1.59014,2,sad,0.35666382007483394
99430,Ashley Kutcher,One Eighty,Love You From a Distance,70,0.333,0.538,-8.653,0.0325,0.557,0.0,0.0977,0.63,149.377,2,1.59014,2,sad,0.35666382007483394
80280,Thaman S;Silambarasan TR;Roshini JKV,Eeswaran (Original Motion Picture Soundtrack),Mangalyam,64,0.837,0.948,-5.135,0.199,0.447,2.51e-05,0.19,0.825,111.028,1,1.5901,0,sad,0.3566252657836449
51115,Bhalwaan;Signature By SB,Priceless,Sift,67,0.767,0.745,-6.144,0.0589,0.45,0.0,0.281,0.448,97.076,1,1.59,0,sad,0.35652888005567246
81662,Bhalwaan;Signature By SB,Priceless,Sift,67,0.767,0.745,-6.144,0.0589,0.45,0.0,0.281,0.448,97.076,1,1.59,0,sad,0.35652888005567246
71530,Breaking Benjamin,Phobia (Explicit Version),Dance With The Devil,68,0.345,0.929,-4.469,0.142,0.00015,0.00106,0.129,0.181,155.041,0,1.5897000000000001,1,sad,0.35623972287175504
3966,Ruel,YOU AGAINST YOURSELF,YOU AGAINST YOURSELF,66,0.468,0.845,-5.554,0.0723,0.0353,0.0,0.189,0.629,178.197,0,1.5897000000000001,1,sad,0.35623972287175504
44134,Breaking Benjamin,Phobia (Explicit Version),Dance With The Devil,68,0.345,0.929,-4.469,0.142,0.00015,0.00106,0.129,0.181,155.041,0,1.5897000000000001,1,sad,0.35623972287175504
3864,Linkin Park,Meteora (Bonus Edition),Faint,66,0.554,0.978,-3.554,0.131,0.111,0.0,0.0731,0.594,135.095,1,1.58962,0,sad,0.35616261428937696
44068,Linkin Park,Meteora (Bonus Edition),Faint,66,0.554,0.978,-3.554,0.131,0.111,0.0,0.0731,0.594,135.095,1,1.58962,0,sad,0.35616261428937696
71314,Linkin Park,Meteora (Bonus Edition),Faint,66,0.554,0.978,-3.554,0.131,0.111,0.0,0.0731,0.594,135.095,1,1.58962,0,sad,0.35616261428937696
81809,DIVINE,Kaam 25 (Sacred Games),Kaam 25 - Sacred Games,66,0.484,0.948,-4.296,0.451,0.0473,0.0,0.0565,0.686,125.645,1,1.5895,0,sad,0.35604695141580983
51083,DIVINE,Kaam 25 (Sacred Games),Kaam 25 - Sacred Games,66,0.484,0.948,-4.296,0.451,0.0473,0.0,0.0565,0.686,125.645,1,1.5895,0,sad,0.35604695141580983
81821,Dev Negi,Kedarnath,Sweetheart,66,0.768,0.806,-6.277,0.0517,0.376,1.65e-06,0.0787,0.925,123.039,1,1.5894400000000002,0,sad,0.3559891199790266
80174,Dev Negi,Kedarnath,Sweetheart,66,0.768,0.806,-6.277,0.0517,0.376,1.65e-06,0.0787,0.925,123.039,1,1.5894400000000002,0,sad,0.3559891199790266
11480,Paolo Nutini,These Streets,New Shoes,67,0.748,0.735,-8.692,0.0903,0.47,1.09e-05,0.0851,0.854,150.04,1,1.58942,0,sad,0.35596984283343197
83137,Armin van Buuren,Balance,Blah Blah Blah,66,0.612,0.963,-3.912,0.0531,0.00897,0.00378,0.294,0.179,138.009,0,1.5893000000000002,1,sad,0.3558541799598651
30841,Armin van Buuren,Balance,Blah Blah Blah,66,0.612,0.963,-3.912,0.0531,0.00897,0.00378,0.294,0.179,138.009,0,1.5893000000000002,1,sad,0.3558541799598651
110092,Armin van Buuren,Balance,Blah Blah Blah,66,0.612,0.963,-3.912,0.0531,0.00897,0.00378,0.294,0.179,138.009,0,1.5893000000000002,1,sad,0.3558541799598651
31306,shy martin,Sad Songs,Are you happy?,68,0.632,0.578,-7.657,0.0905,0.714,0.0,0.42,0.297,139.324,2,1.5893000000000002,2,sad,0.3558541799598651
106011,shy martin,Sad Songs,Are you happy?,68,0.632,0.578,-7.657,0.0905,0.714,0.0,0.42,0.297,139.324,2,1.5893000000000002,2,sad,0.3558541799598651
53894,Armin van Buuren,Balance,Blah Blah Blah,66,0.612,0.963,-3.912,0.0531,0.00897,0.00378,0.294,0.179,138.009,0,1.5893000000000002,1,sad,0.3558541799598651
56827,American Authors,What We Live For,I'm Born To Run,66,0.62,0.93,-5.615,0.0486,0.0662,0.0,0.0788,0.675,126.041,1,1.5892600000000001,0,sad,0.3558156256686761
91802,Queen,Bohemian Rhapsody (The Original Soundtrack),I Want To Break Free,72,0.807,0.414,-8.903,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,1,1.58926,0,sad,0.35581562566867586
25625,Donna Summer,Bad Girls (Deluxe Edition),"Hot Stuff - 12"" Version",65,0.796,0.892,-8.31,0.0333,0.00475,0.0187,0.0717,0.965,120.4,1,1.58924,0,sad,0.35579634852308145
82211,The Romantics,What I Like About You (And Other Romantic Hits),What I Like About You,64,0.542,0.915,-9.637,0.0549,0.319,5.34e-05,0.171,0.92,159.81,1,1.5892000000000002,0,sad,0.35575779423189263
65563,BTS,FACE YOURSELF,Let Go,66,0.558,0.863,-3.53,0.178,0.17,0.0,0.289,0.388,173.908,0,1.5892000000000002,1,sad,0.35575779423189263
21115,Omah Lay,Boy Alone,i'm a mess,69,0.682,0.633,-6.213,0.239,0.307,0.0328,0.112,0.601,123.259,1,1.5891000000000002,0,sad,0.35566140850392014
94033,Dybbukk,I'm Only a Fool for You,I'm Only a Fool for You,70,0.632,0.322,-7.652,0.0465,0.0307,0.535,0.44,0.367,70.917,2,1.5891000000000002,2,sad,0.35566140850392014
47722,Ozzy Osbourne,Bark At The Moon (Expanded Edition),Bark at the Moon,67,0.303,0.961,-5.333,0.243,0.00253,6.2e-05,0.132,0.305,146.591,0,1.5891,1,sad,0.3556614085039199
15053,Kid Travis,Strawberry Skies,Strawberry Skies,70,0.65,0.462,-6.587,0.089,0.366,0.0,0.159,0.649,89.887,1,1.5890999999999997,0,sad,0.3556614085039197
51315,Badshah;Payal Dev,"Sajna, Say Yes To The Dress","Sajna, Say Yes To The Dress",65,0.633,0.776,-3.839,0.173,0.296,0.0,0.225,0.889,107.636,1,1.5890999999999997,0,sad,0.3556614085039197
86565,My Chemical Romance,The Black Parade,Mama,69,0.236,0.799,-5.167,0.0939,0.0136,0.0,0.0948,0.303,208.951,0,1.5890600000000004,1,sad,0.3556228542127313
33382,My Chemical Romance,The Black Parade,Mama,69,0.236,0.799,-5.167,0.0939,0.0136,0.0,0.0948,0.303,208.951,0,1.5890600000000004,1,sad,0.3556228542127313
81522,Nakash Aziz;Sunidhi Chauhan;B. Ajaneesh Loknath,"Ra Ra Rakkamma (From ""Vikrant Rona"")","Ra Ra Rakkamma (From ""Vikrant Rona"")",67,0.839,0.972,-5.72,0.102,0.431,0.0002,0.0907,0.365,130.012,1,1.5890400000000002,0,sad,0.3556035770671367
80127,Nakash Aziz;Sunidhi Chauhan;B. Ajaneesh Loknath,"Ra Ra Rakkamma (From ""Vikrant Rona"")","Ra Ra Rakkamma (From ""Vikrant Rona"")",67,0.839,0.972,-5.72,0.102,0.431,0.0002,0.0907,0.365,130.012,1,1.5890400000000002,0,sad,0.3556035770671367
112500,Tarkan,Ölürüm Sana,Şımarık,66,0.775,0.818,-8.687,0.164,0.0518,0.0,0.114,0.826,97.06,1,1.589,0,sad,0.3555650227759475
84235,Janis Joplin,Pearl (Legacy Edition),Me and Bobby McGee,70,0.43,0.463,-10.96,0.0442,0.303,5.84e-05,0.152,0.66,93.405,1,1.589,0,sad,0.3555650227759475
8531,Janis Joplin,Pearl (Legacy Edition),Me and Bobby McGee,70,0.43,0.463,-10.96,0.0442,0.303,5.84e-05,0.152,0.66,93.405,1,1.589,0,sad,0.3555650227759475
62361,Vaundy,mabataki,mabataki,69,0.722,0.645,-5.612,0.0365,0.175,0.0,0.0957,0.607,120.023,1,1.5888399999999998,0,sad,0.3554108056111913
68879,Don Omar,Don Omar Presents MTO2: New Generation,Zumba,65,0.718,0.892,-3.494,0.0404,0.00175,0.0145,0.138,0.828,124.98,1,1.5888,0,sad,0.3553722513200025
83301,Calvin Harris;Ayah Marar,18 Months,Thinking About You (feat. Ayah Marar),66,0.725,0.874,-3.715,0.0396,0.00262,0.000412,0.0958,0.748,127.985,1,1.58876,0,sad,0.35533369702881346
102930,Billy Joel,The Stranger (Legacy Edition),Just the Way You Are,71,0.589,0.453,-8.912,0.0397,0.703,2.54e-05,0.134,0.513,139.148,2,1.5887000000000002,2,sad,0.3552758655920302
99926,Billy Joel,The Stranger (Legacy Edition),Just the Way You Are,71,0.589,0.453,-8.912,0.0397,0.703,2.54e-05,0.134,0.513,139.148,2,1.5887000000000002,2,sad,0.3552758655920302
25416,Irene Cara,Fame (Original Motion Picture Soundtrack),Fame,66,0.7,0.73,-8.763,0.0311,0.132,0.0,0.133,0.961,130.519,1,1.5887,0,sad,0.35527586559203
44000,Nirvana,Nevermind (Remastered),Something In The Way,76,0.427,0.201,-13.044,0.0317,0.745,0.263,0.109,0.0668,105.218,2,1.58868,2,sad,0.3552565884464356
91255,Nirvana,Nevermind (Remastered),Something In The Way,76,0.427,0.201,-13.044,0.0317,0.745,0.263,0.109,0.0668,105.218,2,1.58868,2,sad,0.3552565884464356
3052,Nirvana,Nevermind (Remastered),Something In The Way,76,0.427,0.201,-13.044,0.0317,0.745,0.263,0.109,0.0668,105.218,2,1.58868,2,sad,0.3552565884464356
2006,Nirvana,Nevermind (Remastered),Something In The Way,76,0.427,0.201,-13.044,0.0317,0.745,0.263,0.109,0.0668,105.218,2,1.58868,2,sad,0.3552565884464356
34580,Lord Huron,Lonesome Dreams,Ends of the Earth,69,0.555,0.584,-8.667,0.0301,0.274,0.0228,0.254,0.41,120.965,0,1.5886,1,sad,0.35517947986405757
11582,Peter Frampton,Frampton,Show Me The Way,68,0.7,0.726,-7.717,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,1,1.5885600000000002,0,sad,0.35514092557286875
8766,Peter Frampton,Frampton,Show Me The Way,68,0.7,0.726,-7.717,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,1,1.5885600000000002,0,sad,0.35514092557286875
47956,Peter Frampton,Frampton,Show Me The Way,68,0.7,0.726,-7.717,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,1,1.5885600000000002,0,sad,0.35514092557286875
89704,Nicky Jam;J Balvin;Maluma;Ozuna,X (feat. Maluma & Ozuna) [Remix],X (feat. Maluma & Ozuna) - Remix,68,0.663,0.696,-4.957,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,1,1.58856,0,sad,0.3551409255728685
68654,Nicky Jam;J Balvin;Maluma;Ozuna,X (feat. Maluma & Ozuna) [Remix],X (feat. Maluma & Ozuna) - Remix,68,0.663,0.696,-4.957,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,1,1.58856,0,sad,0.3551409255728685
88804,Nicky Jam;J Balvin;Maluma;Ozuna,X (feat. Maluma & Ozuna) [Remix],X (feat. Maluma & Ozuna) - Remix,68,0.663,0.696,-4.957,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,1,1.58856,0,sad,0.3551409255728685
92180,Elvis Presley,Moody Blue,"Unchained Melody - Live at Ann Arbor, MI",68,0.271,0.266,-13.703,0.0348,0.845,0.00174,0.795,0.163,79.079,2,1.5885000000000002,2,sad,0.3550830941360853
90117,Elvis Presley,Moody Blue,"Unchained Melody - Live at Ann Arbor, MI",68,0.271,0.266,-13.703,0.0348,0.845,0.00174,0.795,0.163,79.079,2,1.5885000000000002,2,sad,0.3550830941360853
65331,BTS,MAP OF THE SOUL : 7,Inner Child,70,0.589,0.696,-7.981,0.0725,0.017,0.0,0.0808,0.33,134.953,0,1.58836,1,sad,0.35494815411692354
43538,Five Finger Death Punch,AfterLife,Judgment Day,65,0.528,0.929,-4.874,0.073,0.000418,0.0,0.258,0.509,148.089,0,1.5883,1,sad,0.35489032268014015
65410,BTS,MAP OF THE SOUL : 7,UGH!,69,0.72,0.824,-5.086,0.128,0.0394,0.0,0.0509,0.333,165.996,0,1.5882800000000001,1,sad,0.35487104553454574
65420,BTS,Love Yourself 承 'Her',MIC Drop,67,0.667,0.889,-4.851,0.0917,0.00912,0.0,0.0816,0.541,169.961,1,1.5882200000000002,1,sad,0.3548132140977623
31973,Gatlin,What If I Love You,What If I Love You,69,0.743,0.666,-8.337,0.0546,0.432,1.77e-05,0.129,0.492,101.002,1,1.5882,0,sad,0.35479393695216765
11361,Paolo Nutini,These Streets,Last Request,69,0.605,0.704,-6.564,0.0476,0.241,0.0,0.137,0.4,80.925,1,1.5882,0,sad,0.35479393695216765
3519,Gatlin,What If I Love You,What If I Love You,69,0.743,0.666,-8.337,0.0546,0.432,1.77e-05,0.129,0.492,101.002,1,1.5882,0,sad,0.35479393695216765
56523,Gatlin,What If I Love You,What If I Love You,69,0.743,0.666,-8.337,0.0546,0.432,1.77e-05,0.129,0.492,101.002,1,1.5882,0,sad,0.35479393695216765
31919,Billie Eilish,Happier Than Ever,Male Fantasy,74,0.687,0.288,-10.415,0.045,0.863,0.0,0.0986,0.308,110.927,2,1.5881200000000002,2,sad,0.3547168283697898
65153,BTS;Lauv,Make It Right (feat. Lauv),Make It Right (feat. Lauv),69,0.583,0.68,-7.809,0.422,0.0304,0.0,0.189,0.343,97.568,1,1.5881,1,sad,0.35469755122419516
62357,YOASOBI,ミスター,ミスター,65,0.732,0.933,-3.51,0.0548,0.0674,3.67e-05,0.202,0.611,119.971,1,1.5881,0,sad,0.35469755122419516
41158,Siouxsie and the Banshees,Juju,Spellbound,64,0.415,0.853,-11.098,0.038,0.0107,0.000499,0.536,0.302,148.494,0,1.5879999999999999,1,sad,0.35460116549622245
34209,Radical Face,Ghost,"Welcome Home, Son",71,0.587,0.497,-10.757,0.0307,0.723,0.782,0.142,0.401,144.972,2,1.5879,2,sad,0.35450477976825023
57721,Radical Face,Ghost,"Welcome Home, Son",71,0.587,0.497,-10.757,0.0307,0.723,0.782,0.142,0.401,144.972,2,1.5879,2,sad,0.35450477976825023
3104,The Score,Carry On,Born For This,69,0.411,0.675,-6.251,0.0591,0.063,0.0,0.092,0.545,130.134,0,1.5878999999999999,1,sad,0.35450477976825
2012,The Score,Carry On,Born For This,69,0.411,0.675,-6.251,0.0591,0.063,0.0,0.092,0.545,130.134,0,1.5878999999999999,1,sad,0.35450477976825
47615,Ghost,Prequelle,Dance Macabre,65,0.619,0.696,-6.269,0.0315,1.89e-05,0.00555,0.38,0.727,125.986,1,1.5878999999999999,0,sad,0.35450477976825
81068,Atif Aslam,Badlapur (Original Motion Picture Soundtrack),Jeena Jeena,72,0.682,0.344,-8.567,0.0281,0.789,0.0,0.121,0.548,104.984,2,1.5878,2,sad,0.35440839404027774
80014,Atif Aslam,Badlapur (Original Motion Picture Soundtrack),Jeena Jeena,72,0.682,0.344,-8.567,0.0281,0.789,0.0,0.121,0.548,104.984,2,1.5878,2,sad,0.35440839404027774
72004,Bring Me The Horizon,That's The Spirit,Follow You,69,0.54,0.661,-5.534,0.0381,0.0765,0.0,0.125,0.506,90.012,1,1.5878,0,sad,0.35440839404027774
71400,Bring Me The Horizon,That's The Spirit,Follow You,69,0.54,0.661,-5.534,0.0381,0.0765,0.0,0.125,0.506,90.012,1,1.5878,0,sad,0.35440839404027774
5164,FLOW,GAME,GO!!!,63,0.61,0.963,-4.451,0.0576,0.075,0.0,0.256,0.839,133.747,1,1.5877000000000003,0,sad,0.35431200831230547
62309,FLOW,GAME,GO!!!,63,0.61,0.963,-4.451,0.0576,0.075,0.0,0.256,0.839,133.747,1,1.5877000000000003,0,sad,0.35431200831230547
44301,Thirty Seconds To Mars,A Beautiful Lie,The Kill (Bury Me),63,0.179,0.912,-3.881,0.0791,0.0014,0.000294,0.582,0.289,182.99,0,1.5877000000000001,1,sad,0.35431200831230525
99104,mehro,SKY ON FIRE,chance with you,71,0.562,0.494,-8.13,0.0278,0.864,0.0259,0.153,0.383,144.104,2,1.5877,2,sad,0.354312008312305
102105,mehro,SKY ON FIRE,chance with you,71,0.562,0.494,-8.13,0.0278,0.864,0.0259,0.153,0.383,144.104,2,1.5877,2,sad,0.354312008312305
67800,DaniLeigh;Chris Brown,Easy (Remix),Easy,73,0.799,0.301,-11.361,0.185,0.195,0.0,0.0816,0.511,100.026,1,1.58762,0,sad,0.35423489972992717
71353,Bad Wolves,Zombie,Zombie,69,0.448,0.826,-3.244,0.0319,0.00756,0.0,0.117,0.19,77.093,0,1.5876,1,sad,0.3542156225843326
3957,Bad Wolves,Zombie,Zombie,69,0.448,0.826,-3.244,0.0319,0.00756,0.0,0.117,0.19,77.093,0,1.5876,1,sad,0.3542156225843326
88812,Becky G;Natti Natasha,MALA SANTA,Sin Pijama,67,0.788,0.745,-4.417,0.0448,0.352,4.56e-05,0.0973,0.79,94.002,1,1.58746,0,sad,0.3540806825651713
89723,Becky G;Natti Natasha,MALA SANTA,Sin Pijama,67,0.788,0.745,-4.417,0.0448,0.352,4.56e-05,0.0973,0.79,94.002,1,1.58746,0,sad,0.3540806825651713
30525,Steve Aoki;BTS,Neon Future III,Waste It On Me,63,0.669,0.684,-4.595,0.0585,0.252,0.0,0.72,0.466,96.097,1,1.5874000000000001,0,sad,0.3540228511283878
44343,Soundgarden,Superunknown (Deluxe Edition),Fell On Black Days,68,0.574,0.739,-5.745,0.0271,0.00152,0.000328,0.141,0.514,101.069,1,1.5874000000000001,0,sad,0.3540228511283878
47726,Soundgarden,Superunknown (Deluxe Edition),Fell On Black Days,68,0.574,0.739,-5.745,0.0271,0.00152,0.000328,0.141,0.514,101.069,1,1.5874000000000001,0,sad,0.3540228511283878
53242,Ina Wroldsen;Alan Walker,Strongest (Alan Walker Remix),Strongest (Alan Walker Remix),66,0.722,0.787,-4.013,0.0734,0.0785,6.46e-06,0.124,0.852,92.022,1,1.5874000000000001,0,sad,0.3540228511283878
31574,Steve Aoki;BTS,Neon Future III,Waste It On Me,63,0.669,0.684,-4.595,0.0585,0.252,0.0,0.72,0.466,96.097,1,1.5874000000000001,0,sad,0.3540228511283878
53410,Steve Aoki;BTS,Neon Future III,Waste It On Me,63,0.669,0.684,-4.595,0.0585,0.252,0.0,0.72,0.466,96.097,1,1.5874000000000001,0,sad,0.3540228511283878
2350,The Neighbourhood,#000000 & #FFFFFF,Unfair,72,0.477,0.572,-7.328,0.0319,0.00708,0.784,0.144,0.0414,194.033,0,1.58734,1,sad,0.35396501969160415
3600,The Neighbourhood,#000000 & #FFFFFF,Unfair,72,0.477,0.572,-7.328,0.0319,0.00708,0.784,0.144,0.0414,194.033,0,1.58734,1,sad,0.35396501969160415
38132,The Strokes,Angles,Under Cover of Darkness,68,0.35,0.775,-3.364,0.054,0.00433,0.283,0.0676,0.588,199.866,0,1.58732,1,sad,0.35394574254600975
48958,Gang Starr;Inspectah Deck,Moment Of Truth,Above The Clouds,63,0.462,0.944,-2.938,0.315,0.312,0.000149,0.367,0.65,172.33,0,1.5872000000000002,1,sad,0.3538300796724429
34593,Billy Joel,The Stranger (Legacy Edition),She's Always a Woman,73,0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,2,1.5872000000000002,2,sad,0.3538300796724429
99636,Billy Joel,The Stranger (Legacy Edition),She's Always a Woman,73,0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,2,1.5872000000000002,2,sad,0.3538300796724429
79142,Billy Joel,The Stranger (Legacy Edition),She's Always a Woman,73,0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,2,1.5872000000000002,2,sad,0.3538300796724429
102641,Billy Joel,The Stranger (Legacy Edition),She's Always a Woman,73,0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,2,1.5872000000000002,2,sad,0.3538300796724429
44476,Highly Suspect,Mister Asylum,Lydia,65,0.417,0.706,-4.652,0.0945,0.00933,0.000572,0.474,0.512,127.884,0,1.5872,1,sad,0.3538300796724427
84054,Pink Floyd,The Dark Side of the Moon,Time,71,0.359,0.48,-11.79,0.0841,0.521,0.0043,0.178,0.355,120.285,2,1.5871,2,sad,0.3537336939444702
84002,Pink Floyd,The Wall,Comfortably Numb,74,0.472,0.366,-12.595,0.0286,0.15,0.312,0.0837,0.171,127.163,2,1.58704,1,sad,0.35367586250768673
89810,Maluma,Mala Mía,Mala Mía,65,0.749,0.752,-4.883,0.345,0.31,0.0,0.232,0.901,180.049,1,1.5869,0,sad,0.3535409224885252
83207,Calvin Harris;Normani;Tinashe;Offset,"New To You (with Normani, Tinashe, & Offset)","New To You (with Normani, Tinashe, & Offset)",67,0.728,0.707,-5.09,0.0436,0.371,0.00107,0.126,0.802,96.023,1,1.5868,0,sad,0.35344453676055276
62457,ヨルシカ,負け犬にアンコールはいらない,ただ君に晴れ,65,0.679,0.834,-3.223,0.032,0.343,5.74e-06,0.119,0.962,139.996,1,1.5867999999999998,0,sad,0.35344453676055254
62116,YOASOBI,THE BOOK,たぶん,68,0.748,0.661,-6.702,0.0334,0.157,0.00102,0.101,0.743,90.003,1,1.5867,0,sad,0.35334815103258027
65300,B.I;Soulja Boy;DeVita,BTBT,BTBT,69,0.766,0.664,-6.932,0.177,0.334,0.0,0.115,0.509,109.946,1,1.5867,0,sad,0.35334815103258027
81115,Javed-Mohsin;Arijit Singh;Shreya Ghoshal,Pal,Pal,72,0.51,0.502,-7.016,0.0325,0.71,0.0,0.0708,0.321,133.885,2,1.58666,2,sad,0.35330959674139123
57865,Amber Run,5AM (Expanded Edition),I Found,74,0.567,0.303,-12.481,0.0351,0.862,0.00563,0.104,0.252,124.949,2,1.5866000000000002,2,sad,0.353251765304608
34201,Amber Run,5AM (Expanded Edition),I Found,74,0.567,0.303,-12.481,0.0351,0.862,0.00563,0.104,0.252,124.949,2,1.5866000000000002,2,sad,0.353251765304608
47500,Ghost,Infestissumam,Year Zero,65,0.469,0.705,-5.134,0.0458,0.0304,0.0155,0.659,0.137,122.025,0,1.5865,1,sad,0.35315537957663534
71900,Ghost,Infestissumam,Year Zero,65,0.469,0.705,-5.134,0.0458,0.0304,0.0155,0.659,0.137,122.025,0,1.5865,1,sad,0.35315537957663534
44224,Nirvana,Bleach,Love Buzz,65,0.479,0.865,-8.281,0.0339,3.1e-05,0.228,0.182,0.77,137.902,0,1.5864,1,sad,0.35305899384866285
47776,AC/DC,Highway to Hell,If You Want Blood (You've Got It),63,0.487,0.932,-4.001,0.117,0.0311,0.149,0.43,0.54,141.243,0,1.5864,1,sad,0.35305899384866285
67809,Shakira,Zootopia (Original Motion Picture Soundtrack),Try Everything,70,0.705,0.609,-4.897,0.0307,0.0257,0.0,0.0846,0.476,115.474,1,1.58632,0,sad,0.35298188526628477
65543,BTS,Dark & Wild,Danger,66,0.738,0.868,-3.363,0.0702,0.000907,0.000209,0.275,0.377,111.991,1,1.5863000000000003,0,sad,0.3529626081206906
65519,BLACKPINK,SQUARE UP,Really,63,0.696,0.881,-2.082,0.104,0.0235,0.0,0.277,0.947,142.019,1,1.5863,0,sad,0.35296260812069036
25360,Christopher Cross,Christopher Cross,Sailing,71,0.469,0.382,-13.203,0.0374,0.364,0.00025,0.36,0.178,149.994,0,1.5862000000000003,1,sad,0.3528662223927181
47483,AC/DC,The Razors Edge,Moneytalks,67,0.649,0.903,-3.677,0.0318,0.000841,0.000351,0.122,0.412,121.841,1,1.5862,1,sad,0.35286622239271787
32169,RL Grime;24hrs,NOVA,UCLA,68,0.536,0.879,-3.019,0.0621,0.0742,0.0,0.0847,0.334,140.137,0,1.5861399999999999,1,sad,0.35280839095593425
94139,Sik World,7 Years (Remix),7 Years (Remix),70,0.811,0.609,-8.376,0.0996,0.227,0.0,0.102,0.439,120.071,1,1.5861,0,sad,0.35276983666474543
62511,King Gnu,BOY,BOY,65,0.619,0.802,-6.618,0.0629,0.0831,0.0,0.361,0.535,109.982,1,1.5860999999999998,0,sad,0.3527698366647452
32076,DJ Snake,Disco Maghreb,Disco Maghreb,64,0.655,0.923,-3.5,0.216,0.0581,0.00259,0.382,0.45,99.961,1,1.5859999999999999,0,sad,0.3526734509367727
30959,DJ Snake,Disco Maghreb,Disco Maghreb,64,0.655,0.923,-3.5,0.216,0.0581,0.00259,0.382,0.45,99.961,1,1.5859999999999999,0,sad,0.3526734509367727
25468,Bob Sinclar;Vintage Culture;Dubdogz;Steve Edwards,World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],65,0.604,0.894,-3.796,0.199,0.0829,0.000564,0.201,0.669,122.884,1,1.5859,0,sad,0.35257706520880044
107112,Mr. Mister,Welcome To The Real World,Broken Wings,71,0.286,0.5,-14.281,0.0357,0.134,4.57e-05,0.108,0.443,99.162,0,1.5859,1,sad,0.35257706520880044
71677,Megadeth,Hidden Treasures,Paranoid,65,0.355,0.973,-7.004,0.071,0.000359,0.154,0.142,0.628,187.385,0,1.5858,1,sad,0.352480679480828
56525,Wilbur Soot,Your New Boyfriend,Your New Boyfriend,70,0.546,0.453,-13.04,0.121,0.382,3.9e-05,0.106,0.74,104.532,1,1.5858,0,sad,0.352480679480828
57874,Wilbur Soot,Your New Boyfriend,Your New Boyfriend,70,0.546,0.453,-13.04,0.121,0.382,3.9e-05,0.106,0.74,104.532,1,1.5858,0,sad,0.352480679480828
47475,Megadeth,Hidden Treasures,Paranoid,65,0.355,0.973,-7.004,0.071,0.000359,0.154,0.142,0.628,187.385,0,1.5858,1,sad,0.352480679480828
51086,Maninder Buttar;Zahrah S Khan;Tanishk Bagchi,Sakhiyan2.0 - BellBottom,Sakhiyan2.0,68,0.817,0.715,-5.13,0.0484,0.183,0.0,0.214,0.398,100.002,1,1.5856000000000001,0,sad,0.352287908024883
81191,Maninder Buttar;Zahrah S Khan;Tanishk Bagchi,Sakhiyan2.0 - BellBottom,Sakhiyan2.0,68,0.817,0.715,-5.13,0.0484,0.183,0.0,0.214,0.398,100.002,1,1.5856000000000001,0,sad,0.352287908024883
56201,Two Feet,Love Is a Bitch,Love Is a Bitch,76,0.532,0.178,-9.754,0.0541,0.614,0.14,0.0985,0.103,149.879,2,1.5856,2,sad,0.3522879080248828
91700,Two Feet,Love Is a Bitch,Love Is a Bitch,76,0.532,0.178,-9.754,0.0541,0.614,0.14,0.0985,0.103,149.879,2,1.5856,2,sad,0.3522879080248828
80133,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),Ajj Din Chadheya,67,0.53,0.701,-4.54,0.0823,0.536,8.09e-06,0.118,0.818,171.856,1,1.5856,0,sad,0.3522879080248828
57403,Two Feet,Love Is a Bitch,Love Is a Bitch,76,0.532,0.178,-9.754,0.0541,0.614,0.14,0.0985,0.103,149.879,2,1.5856,2,sad,0.3522879080248828
71940,Evanescence,Fallen,Everybody's Fool,67,0.437,0.835,-5.076,0.0405,0.00145,2.27e-05,0.245,0.296,95.111,0,1.5856,1,sad,0.3522879080248828
81681,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),Ajj Din Chadheya,67,0.53,0.701,-4.54,0.0823,0.536,8.09e-06,0.118,0.818,171.856,1,1.5856,0,sad,0.3522879080248828
